account_id,district_id,frequency,date,dateYear
3238,47,ONCE A MONTH,1996/1/7 0:00,1996
954,74,ONCE A MONTH,1996/1/8 0:00,1996
9633,70,ONCE A MONTH,1996/1/8 0:00,1996
2716,66,ONCE A MONTH,1996/1/8 0:00,1996
1580,69,ONCE A MONTH,1996/1/8 0:00,1996
1483,10,ONCE A MONTH,1996/1/9 0:00,1996
1263,30,ONCE A WEEK,1996/1/9 0:00,1996
3966,42,ONCE A MONTH,1996/1/9 0:00,1996
3937,76,ONCE A MONTH,1996/1/10 0:00,1996
1591,65,ONCE A MONTH,1996/1/10 0:00,1996
658,4,ONCE A MONTH,1996/1/10 0:00,1996
3638,52,AFTER DEAL,1996/1/10 0:00,1996
2605,21,ONCE A MONTH,1996/1/10 0:00,1996
3661,50,ONCE A MONTH,1996/1/11 0:00,1996
2686,26,ONCE A MONTH,1996/1/11 0:00,1996
2944,22,ONCE A MONTH,1996/1/11 0:00,1996
4994,1,ONCE A WEEK,1996/1/11 0:00,1996
3949,54,ONCE A MONTH,1996/1/11 0:00,1996
332,36,ONCE A MONTH,1996/1/12 0:00,1996
69,64,ONCE A MONTH,1996/1/12 0:00,1996
3673,30,ONCE A MONTH,1996/1/12 0:00,1996
5267,4,ONCE A MONTH,1996/1/12 0:00,1996
3170,1,ONCE A MONTH,1996/1/12 0:00,1996
1632,18,ONCE A WEEK,1996/1/13 0:00,1996
2143,1,ONCE A MONTH,1996/1/13 0:00,1996
1227,69,ONCE A MONTH,1996/1/13 0:00,1996
204,67,ONCE A MONTH,1996/1/13 0:00,1996
1093,54,ONCE A MONTH,1996/1/14 0:00,1996
1486,63,ONCE A MONTH,1996/1/15 0:00,1996
4253,43,ONCE A MONTH,1996/1/16 0:00,1996
1196,29,ONCE A MONTH,1996/1/16 0:00,1996
3442,4,ONCE A MONTH,1996/1/16 0:00,1996
9051,5,ONCE A WEEK,1996/1/17 0:00,1996
3373,27,ONCE A MONTH,1996/1/18 0:00,1996
1036,11,ONCE A MONTH,1996/1/18 0:00,1996
3727,66,ONCE A MONTH,1996/1/19 0:00,1996
2844,43,ONCE A MONTH,1996/1/19 0:00,1996
10297,14,ONCE A MONTH,1996/1/19 0:00,1996
3755,64,ONCE A MONTH,1996/1/20 0:00,1996
1298,7,ONCE A MONTH,1996/1/20 0:00,1996
1139,34,AFTER DEAL,1996/1/20 0:00,1996
660,68,ONCE A MONTH,1996/1/20 0:00,1996
335,74,ONCE A MONTH,1996/1/20 0:00,1996
412,74,ONCE A MONTH,1996/1/21 0:00,1996
2863,14,ONCE A MONTH,1996/1/21 0:00,1996
2274,66,ONCE A MONTH,1996/1/21 0:00,1996
2522,36,ONCE A MONTH,1996/1/21 0:00,1996
4981,54,ONCE A MONTH,1996/1/22 0:00,1996
771,22,ONCE A MONTH,1996/1/22 0:00,1996
3832,45,ONCE A MONTH,1996/1/22 0:00,1996
1508,69,ONCE A MONTH,1996/1/22 0:00,1996
3784,25,ONCE A MONTH,1996/1/22 0:00,1996
9645,38,ONCE A MONTH,1996/1/23 0:00,1996
3947,76,ONCE A MONTH,1996/1/23 0:00,1996
2416,5,ONCE A MONTH,1996/1/23 0:00,1996
2243,25,ONCE A MONTH,1996/1/24 0:00,1996
3993,54,ONCE A MONTH,1996/1/24 0:00,1996
2225,15,ONCE A MONTH,1996/1/24 0:00,1996
1759,39,ONCE A MONTH,1996/1/25 0:00,1996
2207,35,ONCE A MONTH,1996/1/25 0:00,1996
3803,61,ONCE A MONTH,1996/1/26 0:00,1996
2754,57,ONCE A WEEK,1996/1/26 0:00,1996
3009,1,ONCE A MONTH,1996/1/26 0:00,1996
314,15,AFTER DEAL,1996/1/26 0:00,1996
554,26,ONCE A MONTH,1996/1/26 0:00,1996
2217,73,ONCE A MONTH,1996/1/27 0:00,1996
262,75,ONCE A MONTH,1996/1/27 0:00,1996
2214,45,ONCE A MONTH,1996/1/27 0:00,1996
976,77,ONCE A MONTH,1996/1/27 0:00,1996
1439,11,ONCE A MONTH,1996/1/27 0:00,1996
417,73,ONCE A MONTH,1996/1/27 0:00,1996
3084,59,ONCE A WEEK,1996/1/28 0:00,1996
4204,21,ONCE A MONTH,1996/1/29 0:00,1996
9504,9,ONCE A MONTH,1996/1/29 0:00,1996
414,1,ONCE A MONTH,1996/1/29 0:00,1996
4424,48,ONCE A MONTH,1996/1/29 0:00,1996
3389,13,ONCE A MONTH,1996/1/30 0:00,1996
2106,1,ONCE A MONTH,1996/2/1 0:00,1996
355,62,ONCE A WEEK,1996/2/1 0:00,1996
2702,74,ONCE A MONTH,1996/2/1 0:00,1996
11054,59,ONCE A WEEK,1996/2/1 0:00,1996
10558,40,ONCE A MONTH,1996/2/1 0:00,1996
1859,50,ONCE A MONTH,1996/2/2 0:00,1996
2109,34,ONCE A MONTH,1996/2/2 0:00,1996
6512,34,ONCE A WEEK,1996/2/3 0:00,1996
1963,42,ONCE A MONTH,1996/2/3 0:00,1996
1977,41,ONCE A MONTH,1996/2/3 0:00,1996
5181,75,ONCE A MONTH,1996/2/3 0:00,1996
1791,1,ONCE A MONTH,1996/2/3 0:00,1996
2635,27,ONCE A MONTH,1996/2/4 0:00,1996
1623,1,ONCE A MONTH,1996/2/4 0:00,1996
4293,64,AFTER DEAL,1996/2/4 0:00,1996
4851,52,ONCE A MONTH,1996/2/4 0:00,1996
2774,42,ONCE A MONTH,1996/2/5 0:00,1996
2469,11,ONCE A MONTH,1996/2/5 0:00,1996
3931,28,ONCE A MONTH,1996/2/5 0:00,1996
2348,65,ONCE A MONTH,1996/2/5 0:00,1996
218,68,ONCE A MONTH,1996/2/6 0:00,1996
804,64,ONCE A MONTH,1996/2/6 0:00,1996
923,13,ONCE A MONTH,1996/2/7 0:00,1996
1744,76,ONCE A MONTH,1996/2/7 0:00,1996
2890,69,ONCE A MONTH,1996/2/7 0:00,1996
1233,31,ONCE A MONTH,1996/2/8 0:00,1996
2719,10,ONCE A MONTH,1996/2/8 0:00,1996
516,6,ONCE A MONTH,1996/2/8 0:00,1996
2551,5,ONCE A MONTH,1996/2/8 0:00,1996
2499,2,ONCE A MONTH,1996/2/8 0:00,1996
2893,39,ONCE A MONTH,1996/2/8 0:00,1996
1922,60,ONCE A MONTH,1996/2/9 0:00,1996
264,15,ONCE A MONTH,1996/2/9 0:00,1996
3890,50,ONCE A MONTH,1996/2/10 0:00,1996
6686,61,ONCE A MONTH,1996/2/10 0:00,1996
3519,52,ONCE A MONTH,1996/2/10 0:00,1996
3597,1,AFTER DEAL,1996/2/11 0:00,1996
1611,69,ONCE A MONTH,1996/2/11 0:00,1996
2230,7,ONCE A MONTH,1996/2/11 0:00,1996
3933,61,ONCE A MONTH,1996/2/11 0:00,1996
2212,33,ONCE A MONTH,1996/2/12 0:00,1996
1964,25,ONCE A MONTH,1996/2/12 0:00,1996
4999,1,ONCE A MONTH,1996/2/12 0:00,1996
8680,17,ONCE A MONTH,1996/2/12 0:00,1996
1612,66,ONCE A MONTH,1996/2/12 0:00,1996
2390,1,ONCE A MONTH,1996/2/12 0:00,1996
2600,1,ONCE A MONTH,1996/2/13 0:00,1996
1737,77,ONCE A MONTH,1996/2/13 0:00,1996
2993,1,ONCE A WEEK,1996/2/13 0:00,1996
2753,26,ONCE A MONTH,1996/2/13 0:00,1996
2409,76,ONCE A MONTH,1996/2/13 0:00,1996
949,58,ONCE A MONTH,1996/2/13 0:00,1996
3468,32,ONCE A MONTH,1996/2/14 0:00,1996
3979,37,ONCE A MONTH,1996/2/14 0:00,1996
296,49,ONCE A MONTH,1996/2/14 0:00,1996
1836,42,ONCE A MONTH,1996/2/15 0:00,1996
1111,5,ONCE A MONTH,1996/2/16 0:00,1996
3680,27,ONCE A MONTH,1996/2/16 0:00,1996
1916,72,ONCE A MONTH,1996/2/16 0:00,1996
2473,14,ONCE A MONTH,1996/2/16 0:00,1996
390,44,ONCE A MONTH,1996/2/16 0:00,1996
3439,16,ONCE A MONTH,1996/2/16 0:00,1996
7594,16,ONCE A MONTH,1996/2/16 0:00,1996
3578,1,ONCE A MONTH,1996/2/17 0:00,1996
2226,2,ONCE A MONTH,1996/2/17 0:00,1996
466,71,ONCE A MONTH,1996/2/18 0:00,1996
3335,35,ONCE A MONTH,1996/2/18 0:00,1996
620,26,ONCE A MONTH,1996/2/18 0:00,1996
2074,12,ONCE A MONTH,1996/2/18 0:00,1996
1380,53,ONCE A MONTH,1996/2/19 0:00,1996
2304,49,ONCE A MONTH,1996/2/19 0:00,1996
3754,37,ONCE A WEEK,1996/2/19 0:00,1996
1102,70,ONCE A MONTH,1996/2/19 0:00,1996
55,20,ONCE A MONTH,1996/2/19 0:00,1996
2403,25,ONCE A MONTH,1996/2/20 0:00,1996
1732,51,ONCE A MONTH,1996/2/20 0:00,1996
3721,22,ONCE A MONTH,1996/2/21 0:00,1996
184,77,ONCE A MONTH,1996/2/21 0:00,1996
691,24,ONCE A MONTH,1996/2/21 0:00,1996
10233,27,ONCE A MONTH,1996/2/21 0:00,1996
3358,44,ONCE A MONTH,1996/2/21 0:00,1996
4,12,ONCE A MONTH,1996/2/21 0:00,1996
3151,6,ONCE A MONTH,1996/2/21 0:00,1996
2017,54,ONCE A MONTH,1996/2/21 0:00,1996
2804,53,ONCE A MONTH,1996/2/22 0:00,1996
1310,1,ONCE A MONTH,1996/2/22 0:00,1996
3016,26,ONCE A MONTH,1996/2/23 0:00,1996
827,36,ONCE A MONTH,1996/2/23 0:00,1996
959,1,ONCE A MONTH,1996/2/23 0:00,1996
1585,42,ONCE A MONTH,1996/2/23 0:00,1996
590,50,ONCE A MONTH,1996/2/24 0:00,1996
3924,70,ONCE A MONTH,1996/2/24 0:00,1996
2772,11,ONCE A MONTH,1996/2/24 0:00,1996
1962,77,ONCE A MONTH,1996/2/24 0:00,1996
10478,70,ONCE A WEEK,1996/2/24 0:00,1996
5692,66,ONCE A MONTH,1996/2/25 0:00,1996
1265,49,ONCE A MONTH,1996/2/25 0:00,1996
167,29,ONCE A WEEK,1996/2/26 0:00,1996
2187,9,ONCE A WEEK,1996/2/26 0:00,1996
3079,18,ONCE A MONTH,1996/2/26 0:00,1996
3286,8,ONCE A MONTH,1996/2/26 0:00,1996
230,1,ONCE A MONTH,1996/2/26 0:00,1996
3193,74,ONCE A MONTH,1996/2/27 0:00,1996
5593,15,ONCE A MONTH,1996/2/27 0:00,1996
4088,45,ONCE A MONTH,1996/3/1 0:00,1996
3409,23,ONCE A MONTH,1996/3/1 0:00,1996
1216,77,ONCE A MONTH,1996/3/1 0:00,1996
2491,76,ONCE A MONTH,1996/3/1 0:00,1996
2498,40,ONCE A MONTH,1996/3/1 0:00,1996
3366,68,ONCE A MONTH,1996/3/2 0:00,1996
936,7,ONCE A MONTH,1996/3/2 0:00,1996
856,2,ONCE A MONTH,1996/3/3 0:00,1996
718,1,ONCE A MONTH,1996/3/3 0:00,1996
3698,1,ONCE A MONTH,1996/3/3 0:00,1996
3462,51,ONCE A MONTH,1996/3/4 0:00,1996
3881,21,ONCE A MONTH,1996/3/4 0:00,1996
3709,74,ONCE A MONTH,1996/3/5 0:00,1996
1349,75,ONCE A MONTH,1996/3/5 0:00,1996
1886,32,ONCE A MONTH,1996/3/5 0:00,1996
1897,61,AFTER DEAL,1996/3/5 0:00,1996
1564,48,ONCE A MONTH,1996/3/5 0:00,1996
2062,70,ONCE A MONTH,1996/3/6 0:00,1996
141,38,ONCE A MONTH,1996/3/6 0:00,1996
1763,73,ONCE A MONTH,1996/3/6 0:00,1996
2611,1,ONCE A MONTH,1996/3/6 0:00,1996
825,19,ONCE A MONTH,1996/3/6 0:00,1996
3943,71,ONCE A MONTH,1996/3/6 0:00,1996
9422,70,ONCE A MONTH,1996/3/6 0:00,1996
1606,23,ONCE A MONTH,1996/3/7 0:00,1996
3263,44,ONCE A MONTH,1996/3/7 0:00,1996
2289,1,ONCE A MONTH,1996/3/7 0:00,1996
3121,46,ONCE A MONTH,1996/3/8 0:00,1996
3088,18,ONCE A MONTH,1996/3/8 0:00,1996
3952,26,ONCE A MONTH,1996/3/8 0:00,1996
3974,55,ONCE A MONTH,1996/3/8 0:00,1996
3502,74,ONCE A MONTH,1996/3/8 0:00,1996
3351,70,ONCE A MONTH,1996/3/8 0:00,1996
2105,70,ONCE A MONTH,1996/3/9 0:00,1996
3144,67,ONCE A MONTH,1996/3/9 0:00,1996
846,72,ONCE A MONTH,1996/3/9 0:00,1996
357,20,ONCE A MONTH,1996/3/10 0:00,1996
103,44,ONCE A MONTH,1996/3/10 0:00,1996
3118,48,ONCE A MONTH,1996/3/10 0:00,1996
4361,69,ONCE A MONTH,1996/3/11 0:00,1996
1722,32,ONCE A MONTH,1996/3/11 0:00,1996
4273,15,ONCE A MONTH,1996/3/11 0:00,1996
1510,33,ONCE A MONTH,1996/3/11 0:00,1996
895,24,ONCE A MONTH,1996/3/12 0:00,1996
840,70,ONCE A MONTH,1996/3/12 0:00,1996
2263,36,ONCE A MONTH,1996/3/12 0:00,1996
356,70,ONCE A MONTH,1996/3/12 0:00,1996
4863,5,ONCE A MONTH,1996/3/12 0:00,1996
3455,34,ONCE A MONTH,1996/3/13 0:00,1996
4092,74,ONCE A MONTH,1996/3/13 0:00,1996
10807,34,ONCE A MONTH,1996/3/13 0:00,1996
2598,1,ONCE A MONTH,1996/3/14 0:00,1996
2633,25,ONCE A MONTH,1996/3/14 0:00,1996
1800,51,ONCE A MONTH,1996/3/14 0:00,1996
1698,68,ONCE A MONTH,1996/3/14 0:00,1996
3994,15,ONCE A MONTH,1996/3/14 0:00,1996
1365,42,ONCE A MONTH,1996/3/15 0:00,1996
666,27,ONCE A MONTH,1996/3/15 0:00,1996
9242,57,ONCE A MONTH,1996/3/15 0:00,1996
4346,25,ONCE A MONTH,1996/3/15 0:00,1996
3296,67,ONCE A MONTH,1996/3/15 0:00,1996
2864,54,ONCE A MONTH,1996/3/16 0:00,1996
1980,49,ONCE A MONTH,1996/3/16 0:00,1996
1445,60,ONCE A MONTH,1996/3/16 0:00,1996
821,60,ONCE A MONTH,1996/3/16 0:00,1996
5591,9,ONCE A MONTH,1996/3/16 0:00,1996
236,72,ONCE A MONTH,1996/3/16 0:00,1996
210,48,ONCE A MONTH,1996/3/17 0:00,1996
3795,36,ONCE A MONTH,1996/3/18 0:00,1996
865,17,ONCE A MONTH,1996/3/18 0:00,1996
739,66,ONCE A MONTH,1996/3/18 0:00,1996
3672,26,ONCE A MONTH,1996/3/19 0:00,1996
2334,50,ONCE A MONTH,1996/3/19 0:00,1996
1028,23,ONCE A MONTH,1996/3/19 0:00,1996
468,49,ONCE A MONTH,1996/3/19 0:00,1996
853,1,ONCE A MONTH,1996/3/20 0:00,1996
525,70,ONCE A MONTH,1996/3/20 0:00,1996
3322,65,ONCE A WEEK,1996/3/20 0:00,1996
2033,71,ONCE A MONTH,1996/3/20 0:00,1996
3130,13,ONCE A MONTH,1996/3/20 0:00,1996
2904,13,ONCE A MONTH,1996/3/20 0:00,1996
1014,74,ONCE A MONTH,1996/3/20 0:00,1996
116,8,ONCE A MONTH,1996/3/21 0:00,1996
10436,60,ONCE A MONTH,1996/3/21 0:00,1996
4214,1,ONCE A MONTH,1996/3/21 0:00,1996
824,32,ONCE A MONTH,1996/3/21 0:00,1996
3743,1,ONCE A MONTH,1996/3/22 0:00,1996
2192,59,ONCE A MONTH,1996/3/22 0:00,1996
2406,5,ONCE A MONTH,1996/3/22 0:00,1996
2889,8,ONCE A MONTH,1996/3/23 0:00,1996
1369,32,ONCE A MONTH,1996/3/23 0:00,1996
2767,54,ONCE A MONTH,1996/3/23 0:00,1996
4008,27,ONCE A MONTH,1996/3/23 0:00,1996
874,56,ONCE A WEEK,1996/3/23 0:00,1996
3815,1,ONCE A MONTH,1996/3/24 0:00,1996
3605,3,ONCE A MONTH,1996/3/24 0:00,1996
3138,37,ONCE A MONTH,1996/3/24 0:00,1996
2578,54,ONCE A MONTH,1996/3/25 0:00,1996
2708,1,ONCE A MONTH,1996/3/25 0:00,1996
631,68,ONCE A MONTH,1996/3/25 0:00,1996
1170,25,ONCE A MONTH,1996/3/26 0:00,1996
2650,72,ONCE A MONTH,1996/3/26 0:00,1996
7890,23,ONCE A MONTH,1996/3/26 0:00,1996
3219,1,ONCE A MONTH,1996/3/26 0:00,1996
3115,14,ONCE A MONTH,1996/3/27 0:00,1996
208,54,ONCE A MONTH,1996/3/27 0:00,1996
286,71,ONCE A MONTH,1996/3/27 0:00,1996
898,71,ONCE A MONTH,1996/3/27 0:00,1996
2936,3,ONCE A MONTH,1996/3/27 0:00,1996
3422,21,ONCE A MONTH,1996/3/28 0:00,1996
10049,17,ONCE A MONTH,1996/3/28 0:00,1996
1250,62,ONCE A MONTH,1996/3/28 0:00,1996
1384,74,ONCE A WEEK,1996/3/28 0:00,1996
2624,31,ONCE A MONTH,1996/3/28 0:00,1996
3349,47,ONCE A MONTH,1996/3/28 0:00,1996
1351,40,ONCE A MONTH,1996/3/29 0:00,1996
2631,1,ONCE A MONTH,1996/3/29 0:00,1996
7520,9,ONCE A MONTH,1996/3/29 0:00,1996
10065,76,ONCE A MONTH,1996/3/30 0:00,1996
708,26,ONCE A MONTH,1996/3/30 0:00,1996
3917,1,ONCE A MONTH,1996/3/30 0:00,1996
514,70,ONCE A MONTH,1996/3/30 0:00,1996
2659,14,ONCE A MONTH,1996/3/30 0:00,1996
3265,52,AFTER DEAL,1996/3/30 0:00,1996
1832,70,ONCE A MONTH,1996/4/1 0:00,1996
7565,59,ONCE A MONTH,1996/4/2 0:00,1996
3308,40,ONCE A MONTH,1996/4/2 0:00,1996
1932,35,ONCE A MONTH,1996/4/3 0:00,1996
1521,74,ONCE A MONTH,1996/4/4 0:00,1996
2909,58,ONCE A MONTH,1996/4/4 0:00,1996
3706,8,ONCE A MONTH,1996/4/4 0:00,1996
1847,47,ONCE A MONTH,1996/4/4 0:00,1996
2335,70,ONCE A MONTH,1996/4/4 0:00,1996
3041,70,ONCE A MONTH,1996/4/4 0:00,1996
3116,54,ONCE A MONTH,1996/4/5 0:00,1996
251,74,ONCE A MONTH,1996/4/6 0:00,1996
3632,56,ONCE A WEEK,1996/4/6 0:00,1996
2929,51,ONCE A MONTH,1996/4/6 0:00,1996
10345,36,ONCE A MONTH,1996/4/7 0:00,1996
1450,63,ONCE A MONTH,1996/4/7 0:00,1996
1461,73,ONCE A MONTH,1996/4/7 0:00,1996
1920,40,ONCE A MONTH,1996/4/8 0:00,1996
734,5,ONCE A MONTH,1996/4/8 0:00,1996
8085,73,ONCE A MONTH,1996/4/8 0:00,1996
1948,64,ONCE A MONTH,1996/4/8 0:00,1996
3534,59,ONCE A MONTH,1996/4/8 0:00,1996
278,73,ONCE A MONTH,1996/4/8 0:00,1996
2012,4,ONCE A MONTH,1996/4/8 0:00,1996
1020,56,ONCE A MONTH,1996/4/9 0:00,1996
2986,63,ONCE A MONTH,1996/4/9 0:00,1996
615,72,ONCE A MONTH,1996/4/9 0:00,1996
7894,27,ONCE A MONTH,1996/4/9 0:00,1996
3294,75,ONCE A MONTH,1996/4/9 0:00,1996
2450,48,ONCE A MONTH,1996/4/10 0:00,1996
1503,71,ONCE A MONTH,1996/4/10 0:00,1996
3247,61,ONCE A MONTH,1996/4/11 0:00,1996
3568,40,ONCE A MONTH,1996/4/11 0:00,1996
152,1,ONCE A MONTH,1996/4/12 0:00,1996
5072,6,ONCE A MONTH,1996/4/12 0:00,1996
1456,9,ONCE A MONTH,1996/4/12 0:00,1996
1622,19,ONCE A MONTH,1996/4/12 0:00,1996
10215,38,ONCE A MONTH,1996/4/12 0:00,1996
2247,24,ONCE A MONTH,1996/4/13 0:00,1996
2205,51,ONCE A MONTH,1996/4/13 0:00,1996
1543,1,ONCE A MONTH,1996/4/14 0:00,1996
1655,41,ONCE A MONTH,1996/4/15 0:00,1996
3976,74,ONCE A MONTH,1996/4/15 0:00,1996
1383,11,ONCE A MONTH,1996/4/15 0:00,1996
439,69,ONCE A MONTH,1996/4/15 0:00,1996
1550,1,ONCE A MONTH,1996/4/15 0:00,1996
101,35,ONCE A MONTH,1996/4/16 0:00,1996
1473,39,ONCE A MONTH,1996/4/16 0:00,1996
1121,32,ONCE A MONTH,1996/4/17 0:00,1996
2254,1,ONCE A MONTH,1996/4/17 0:00,1996
3806,36,ONCE A MONTH,1996/4/18 0:00,1996
283,44,ONCE A MONTH,1996/4/18 0:00,1996
2432,8,ONCE A MONTH,1996/4/18 0:00,1996
3802,44,ONCE A MONTH,1996/4/18 0:00,1996
3821,18,ONCE A MONTH,1996/4/18 0:00,1996
3907,37,ONCE A MONTH,1996/4/18 0:00,1996
3854,8,ONCE A MONTH,1996/4/18 0:00,1996
3606,1,ONCE A MONTH,1996/4/18 0:00,1996
1939,6,ONCE A WEEK,1996/4/19 0:00,1996
5726,17,AFTER DEAL,1996/4/19 0:00,1996
3998,2,ONCE A MONTH,1996/4/20 0:00,1996
3021,10,ONCE A MONTH,1996/4/20 0:00,1996
1607,71,ONCE A MONTH,1996/4/20 0:00,1996
1733,18,ONCE A MONTH,1996/4/20 0:00,1996
2474,33,ONCE A MONTH,1996/4/20 0:00,1996
3816,25,ONCE A MONTH,1996/4/21 0:00,1996
766,3,ONCE A MONTH,1996/4/21 0:00,1996
695,5,ONCE A MONTH,1996/4/21 0:00,1996
2287,1,ONCE A MONTH,1996/4/21 0:00,1996
1358,39,ONCE A MONTH,1996/4/21 0:00,1996
3019,33,ONCE A MONTH,1996/4/21 0:00,1996
1641,50,ONCE A MONTH,1996/4/22 0:00,1996
1624,53,ONCE A MONTH,1996/4/22 0:00,1996
798,1,ONCE A MONTH,1996/4/22 0:00,1996
7240,17,ONCE A MONTH,1996/4/23 0:00,1996
4458,60,ONCE A MONTH,1996/4/23 0:00,1996
3596,59,ONCE A MONTH,1996/4/23 0:00,1996
1709,24,ONCE A MONTH,1996/4/23 0:00,1996
3859,53,ONCE A MONTH,1996/4/23 0:00,1996
481,72,ONCE A MONTH,1996/4/23 0:00,1996
1070,62,ONCE A MONTH,1996/4/23 0:00,1996
3280,1,ONCE A MONTH,1996/4/24 0:00,1996
689,1,ONCE A MONTH,1996/4/24 0:00,1996
4488,33,ONCE A MONTH,1996/4/24 0:00,1996
2246,1,ONCE A MONTH,1996/4/25 0:00,1996
3301,14,ONCE A MONTH,1996/4/25 0:00,1996
7997,10,ONCE A MONTH,1996/4/25 0:00,1996
1542,1,ONCE A MONTH,1996/4/25 0:00,1996
5395,47,ONCE A MONTH,1996/4/26 0:00,1996
780,3,ONCE A MONTH,1996/4/26 0:00,1996
5505,1,ONCE A MONTH,1996/4/26 0:00,1996
3178,4,ONCE A MONTH,1996/4/27 0:00,1996
500,56,ONCE A MONTH,1996/4/27 0:00,1996
3451,52,ONCE A MONTH,1996/4/27 0:00,1996
1304,40,ONCE A MONTH,1996/4/27 0:00,1996
3664,1,ONCE A MONTH,1996/4/28 0:00,1996
3038,10,ONCE A MONTH,1996/4/28 0:00,1996
951,3,ONCE A MONTH,1996/4/28 0:00,1996
1529,1,ONCE A MONTH,1996/4/28 0:00,1996
3027,62,ONCE A MONTH,1996/4/29 0:00,1996
4342,74,ONCE A MONTH,1996/4/29 0:00,1996
1582,28,ONCE A MONTH,1996/5/1 0:00,1996
2730,23,ONCE A MONTH,1996/5/2 0:00,1996
8896,28,AFTER DEAL,1996/5/2 0:00,1996
1716,46,ONCE A MONTH,1996/5/2 0:00,1996
986,74,ONCE A MONTH,1996/5/2 0:00,1996
1192,29,ONCE A MONTH,1996/5/2 0:00,1996
2116,70,ONCE A MONTH,1996/5/2 0:00,1996
4127,50,ONCE A MONTH,1996/5/3 0:00,1996
3791,1,ONCE A WEEK,1996/5/3 0:00,1996
3531,59,ONCE A MONTH,1996/5/3 0:00,1996
2994,77,ONCE A MONTH,1996/5/3 0:00,1996
1328,8,ONCE A MONTH,1996/5/4 0:00,1996
97,74,ONCE A MONTH,1996/5/5 0:00,1996
3648,61,ONCE A MONTH,1996/5/6 0:00,1996
2591,1,ONCE A MONTH,1996/5/6 0:00,1996
1614,63,ONCE A MONTH,1996/5/7 0:00,1996
706,49,ONCE A MONTH,1996/5/7 0:00,1996
2232,1,ONCE A MONTH,1996/5/7 0:00,1996
2946,54,ONCE A MONTH,1996/5/7 0:00,1996
2346,27,ONCE A MONTH,1996/5/8 0:00,1996
3736,54,ONCE A MONTH,1996/5/8 0:00,1996
3887,62,ONCE A MONTH,1996/5/8 0:00,1996
1672,5,ONCE A MONTH,1996/5/8 0:00,1996
1752,68,ONCE A MONTH,1996/5/8 0:00,1996
1996,6,ONCE A WEEK,1996/5/8 0:00,1996
1244,68,ONCE A MONTH,1996/5/8 0:00,1996
1213,36,ONCE A MONTH,1996/5/8 0:00,1996
3928,24,ONCE A MONTH,1996/5/8 0:00,1996
1045,3,ONCE A MONTH,1996/5/9 0:00,1996
302,7,ONCE A MONTH,1996/5/9 0:00,1996
444,26,ONCE A MONTH,1996/5/9 0:00,1996
2035,53,ONCE A MONTH,1996/5/10 0:00,1996
3942,27,ONCE A WEEK,1996/5/10 0:00,1996
9494,21,ONCE A MONTH,1996/5/10 0:00,1996
913,59,ONCE A MONTH,1996/5/10 0:00,1996
3248,77,ONCE A MONTH,1996/5/11 0:00,1996
51,67,ONCE A MONTH,1996/5/11 0:00,1996
132,40,AFTER DEAL,1996/5/11 0:00,1996
3512,46,ONCE A MONTH,1996/5/11 0:00,1996
6792,1,ONCE A MONTH,1996/5/11 0:00,1996
491,44,ONCE A MONTH,1996/5/12 0:00,1996
9513,59,ONCE A MONTH,1996/5/12 0:00,1996
684,49,ONCE A MONTH,1996/5/12 0:00,1996
3285,43,ONCE A MONTH,1996/5/12 0:00,1996
3434,32,ONCE A MONTH,1996/5/13 0:00,1996
2619,20,ONCE A MONTH,1996/5/13 0:00,1996
6158,67,ONCE A MONTH,1996/5/13 0:00,1996
1013,59,ONCE A MONTH,1996/5/13 0:00,1996
3523,65,ONCE A MONTH,1996/5/14 0:00,1996
136,74,ONCE A MONTH,1996/5/14 0:00,1996
632,29,ONCE A MONTH,1996/5/14 0:00,1996
3769,3,ONCE A MONTH,1996/5/14 0:00,1996
2757,54,ONCE A MONTH,1996/5/14 0:00,1996
360,32,ONCE A MONTH,1996/5/14 0:00,1996
9199,72,ONCE A MONTH,1996/5/15 0:00,1996
2752,74,ONCE A MONTH,1996/5/15 0:00,1996
10694,73,ONCE A WEEK,1996/5/15 0:00,1996
76,52,ONCE A MONTH,1996/5/16 0:00,1996
1924,66,ONCE A MONTH,1996/5/16 0:00,1996
8772,1,ONCE A MONTH,1996/5/16 0:00,1996
2505,60,ONCE A MONTH,1996/5/16 0:00,1996
7542,54,ONCE A MONTH,1996/5/16 0:00,1996
1074,59,ONCE A MONTH,1996/5/16 0:00,1996
3495,54,ONCE A MONTH,1996/5/17 0:00,1996
1904,70,ONCE A MONTH,1996/5/18 0:00,1996
1040,19,ONCE A MONTH,1996/5/18 0:00,1996
776,66,ONCE A MONTH,1996/5/18 0:00,1996
3162,63,ONCE A WEEK,1996/5/18 0:00,1996
379,32,ONCE A MONTH,1996/5/18 0:00,1996
3731,70,ONCE A MONTH,1996/5/20 0:00,1996
1323,43,ONCE A MONTH,1996/5/20 0:00,1996
580,75,ONCE A MONTH,1996/5/20 0:00,1996
2805,39,ONCE A MONTH,1996/5/20 0:00,1996
1399,45,ONCE A MONTH,1996/5/20 0:00,1996
1210,28,ONCE A MONTH,1996/5/21 0:00,1996
8972,70,ONCE A MONTH,1996/5/21 0:00,1996
891,34,ONCE A MONTH,1996/5/23 0:00,1996
2888,19,ONCE A MONTH,1996/5/23 0:00,1996
832,42,ONCE A MONTH,1996/5/24 0:00,1996
